dates,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index,option_spx_logimplvol_mtau_1,option_spx_logimplvol_mtau_2,option_spx_logimplvol_mtau_3,option_spx_logimplvol_mtau_4,option_spx_logimplvol_mtau_5,option_spx_logimplvol_mtau_6,option_spx_logimplvol_mtau_7,option_spx_logimplvol_mtau_8,option_spx_logimplvol_mtau_9,option_spx_logimplvol_mtau_10,option_spx_logimplvol_mtau_11,option_spx_logimplvol_mtau_12,option_spx_logimplvol_mtau_13,option_spx_logimplvol_mtau_14,option_spx_logimplvol_mtau_15,option_spx_logimplvol_mtau_16,option_spx_logimplvol_mtau_17,option_spx_logimplvol_mtau_18,option_spx_logimplvol_mtau_19,option_spx_logimplvol_mtau_20,option_spx_logimplvol_mtau_21,option_spx_logimplvol_mtau_22,option_spx_logimplvol_mtau_23,option_spx_logimplvol_mtau_24,option_spx_logimplvol_mtau_25,option_spx_logimplvol_mtau_26,option_spx_logimplvol_mtau_27,option_spx_logimplvol_mtau_28,option_spx_logimplvol_mtau_29,option_spx_logimplvol_mtau_30,option_spx_logimplvol_mtau_31,option_spx_logimplvol_mtau_32,option_spx_logimplvol_mtau_33,option_spx_logimplvol_mtau_34,option_spx_logimplvol_mtau_35,option_spx_logimplvol_mtau_36,option_spx_logimplvol_mtau_37,option_spx_logimplvol_mtau_38,option_spx_logimplvol_mtau_39,option_spx_logimplvol_mtau_40,option_spx_logimplvol_mtau_41,option_spx_logimplvol_mtau_42,option_spx_logimplvol_mtau_43,option_spx_logimplvol_mtau_44,option_spx_logimplvol_mtau_45,option_spx_logimplvol_mtau_46,option_spx_logimplvol_mtau_47,option_spx_logimplvol_mtau_48,option_spx_logimplvol_mtau_49,option_spx_logimplvol_mtau_50,option_spx_logimplvol_mtau_51,option_spx_logimplvol_mtau_52,option_spx_logimplvol_mtau_53,option_spx_logimplvol_mtau_54,option_spx_logimplvol_mtau_55,option_spx_logimplvol_mtau_56,option_spx_logimplvol_mtau_57,option_spx_logimplvol_mtau_58,option_spx_logimplvol_mtau_59,option_spx_logimplvol_mtau_60,option_spx_logimplvol_mtau_61,option_spx_logimplvol_mtau_62,option_spx_logimplvol_mtau_63,option_spx_logimplvol_mtau_64,option_spx_logimplvol_mtau_65,option_spx_logimplvol_mtau_66,option_spx_logimplvol_mtau_67,option_spx_logimplvol_mtau_68,option_spx_logimplvol_mtau_69,option_spx_logimplvol_mtau_70,option_spx_logimplvol_mtau_71,option_spx_logimplvol_mtau_72,option_spx_logimplvol_mtau_73,option_spx_logimplvol_mtau_74,option_spx_logimplvol_mtau_75,option_spx_logimplvol_mtau_76,option_spx_logimplvol_mtau_77,option_spx_logimplvol_mtau_78,option_spx_logimplvol_mtau_79,option_spx_logimplvol_mtau_80,option_spx_logimplvol_mtau_81,option_spx_logimplvol_mtau_82,option_spx_logimplvol_mtau_83,option_spx_logimplvol_mtau_84,option_spx_logimplvol_mtau_85,option_spx_logimplvol_mtau_86,option_spx_logimplvol_mtau_87,option_spx_logimplvol_mtau_88,option_spx_logimplvol_mtau_89,option_spx_logimplvol_mtau_90
2010-07-27,0.06763785773352295,0.40364352084781097,-1.2771152233428356,-0.08332062926990208,1.0786776735330235,-0.11874491159940297,0.007404182062368259,-0.0013014457928346435,0.021631661201771513,0.02515526305814686,0.019716040978504434,0.013595339757211056,0.0030026172873318657,-0.002801627545158558,-0.009967774004194796,-0.007626226473852915,0.0211559468896656,0.013707799555661149,0.02168681056534494,0.017987220527168946,0.013571114368946535,0.00880644739705283,-0.0006483637495655614,-0.004566930524092072,-0.010928067079416293,-0.012380638409621447,0.029790128124982163,0.021301384137965007,0.02070925176423688,0.013661412072158985,0.009990128331102133,0.006027608051536015,-0.0026562833822321164,-0.005576376818331674,-0.0114956174847618,-0.014571437207370197,0.03454863922698648,0.023871252303962587,0.01907845267139252,0.010939957969836156,0.007879760435569372,0.004456439260891898,-0.003670885834533122,-0.006133832819815055,-0.011835407295681888,-0.0152839677814951,0.03635199817085222,0.022917719981659923,0.01699740412770878,0.009225703591208001,0.006707176966724848,0.0036781546711521784,-0.004029368062974603,-0.006394703123410617,-0.012028716221955893,-0.015022926197761466,0.03589188544578481,0.019428128559710434,0.014584063615328935,0.008196629950187218,0.0061834566448835115,0.003457533386522549,-0.003923451442847448,-0.006446313019664807,-0.01211990972577004,-0.014047931928623969,0.033694042770999744,0.014077496922726196,0.011911255434286838,0.007665156074456059,0.006140054251171367,0.003651959974618091,-0.003469575596764418,-0.006341123630104306,-0.012134951141224315,-0.012499179908015412,0.03016200646766065,0.007341819199395472,0.009026010694475062,0.007515976693042603,0.00647368353812916,0.004170605884761036,-0.002741971281900124,-0.006112187573456884,-0.012089741206369187,-0.010451600212183942,0.02560810733464125,-0.0004345834203951515,0.005959728512683116,0.007675681700590964,0.007119188750909666,0.004953517119177464,-0.0017896542624143974,-0.005781011379504819,-0.011994250214066637,-0.007940519951103009
2010-07-28,-0.46687122447295903,-0.48934140056424236,-0.2041142486209544,-0.6992156349424216,-0.9586247221319232,-0.5991894127461319,0.13128054934811395,0.07600301618922112,0.05466887677644183,0.05227838935690032,0.0485921691650506,0.03640059257438599,0.012749257848878592,0.006865419393017991,0.0013992811304410768,0.0019862762934659273,0.08076112608574348,0.05091418184830521,0.03754863897272598,0.03361833212633614,0.030904199073634286,0.024382192725808105,0.010173919550058086,0.006160333293928177,0.001913909005224479,0.0017733187712740683,0.04874928781202614,0.03579048699022924,0.027388582112282123,0.02296292386293519,0.02066888658481525,0.01692875481628464,0.008023346249241614,0.005347303538465464,0.002168907802291953,0.0017747960705360999,0.03160109900015318,0.027533851489822014,0.021596411943235028,0.017021899371624682,0.014852408271873507,0.012265429324468835,0.006110026548355352,0.004453313886253696,0.002270335360450515,0.0019063784240249682,0.02616661902057693,0.024167508646317115,0.018743351624353366,0.01414839902302889,0.011921196512667986,0.009448646703018149,0.004334534637629117,0.0034909639463516218,0.002270160329435278,0.0021291990899336977,0.029794552933298135,0.024371777628307,0.017977605192481816,0.013432383759205635,0.011021320185463424,0.007931474760463297,0.002638736255865526,0.0024661203780835805,0.002196443182476804,0.002423877712491196,0.04030527026041786,0.0272333666565574,0.01876027305429817,0.01433538023890657,0.011644066733423886,0.007375978175351072,0.0009859170915287319,0.0013810746339943947,0.0020652779909000607,0.0027807099229593124,0.055941756925164565,0.032101468701277946,0.020734212371858574,0.016523638993077183,0.013471894978611232,0.007562981208599329,-0.0006486606484872315,0.00023600109558330473,0.001886166897461461,0.003195430159933732,0.0753100588525828,0.03850097424619481,0.023653789451434593,0.01978449769080637,0.01630069714161153,0.008344946249487561,-0.002282648754926009,-0.0009703154630540389,0.0016646755114282374,0.0036672198109414245
2010-07-29,0.2728562886879269,-0.1719216102875408,-1.1069423110386494,-0.08895927860411783,-0.8894757015063063,-0.37499919603741994,-0.02767176662625026,0.013889855172372512,0.015946852794080923,0.01034865821598907,0.010961194388884987,0.0076597133507174675,0.0013220716543591582,0.0031038190090528772,0.003103775968316347,0.0004235559901524244,-0.01579588673472987,0.009970558757402381,0.010221761697116749,0.0037093606218046027,0.003179022118078745,0.0018389539413075084,-0.0011445366215767638,-0.0008946938618372702,-0.0019839934378360624,-0.003605505795549302,-0.010194185380501208,0.005783216030395888,0.005501637369233814,-0.0004779929766651758,-0.0013748082477718082,-0.0014768623881720178,-0.0024977925448486094,-0.0030892617661943955,-0.004792087350384389,-0.005876749811982052,-0.009762089818639685,0.0014551871099495184,0.0014180765330231715,-0.003186846412656763,-0.003948697796837486,-0.0032154291540742452,-0.003168875384164549,-0.004192230423874399,-0.00625735132575489,-0.007145512159612899,-0.01339547078622716,-0.0029303013484680562,-0.0022401180056716985,-0.00492590546562055,-0.005201370700175456,-0.0038850609665614932,-0.0033848607940032416,-0.0045709998271665775,-0.006843758729171423,-0.007772050846829082,-0.02008714182252591,-0.007317880763834328,-0.005602782434187548,-0.005986086908081667,-0.005511704548885277,-0.0037870037178893146,-0.003276230324277263,-0.004433104458391179,-0.006804793608920834,-0.007947587490036101,-0.028974744093088978,-0.011670342883707052,-0.008754192444823339,-0.006545037160810008,-0.005111621718574044,-0.003110579912092737,-0.002922861483141581,-0.0039035524880566275,-0.0062882089371569805,-0.007780663027147083,-0.03935363064900543,-0.015962630113559362,-0.011751490898139316,-0.006716645943197541,-0.00414966991661192,-0.0019802491579561377,-0.0023759885839103045,-0.0030611101460937817,-0.005383515170002573,-0.007335017344102024,-0.05066852118396836,-0.02017798712437835,-0.014634842385591318,-0.006576592983210894,-0.0027240764506704096,-0.000480730534972551,-0.0016696045630851808,-0.0019568750172315186,-0.004145606468522245,-0.006647919553642634
2010-07-30,-0.16333682385141413,0.06351803604221296,-0.4312759974881077,0.6364060434617492,-0.38758253710419327,-0.02932266028285705,-0.00996383943822643,0.011568677312013387,0.019993552549574467,0.017053475691634956,0.012823269852844765,0.011208688802349931,0.014152736091440854,0.011460150126654467,0.0014787139568606111,0.001616058524182895,-0.0012407033202090911,0.008573229089697154,0.013496168441034628,0.012142691342492684,0.010088825578108418,0.00874640670606519,0.008012709113800032,0.0061733389877765,0.001171289113059082,0.0015247824933806164,0.009097876818004558,0.0092287278660792,0.011669820551414078,0.010720639158306788,0.009713608647970329,0.008407865150755978,0.005136759711839023,0.00350720603990351,0.00098220427103346,0.0013053438136036988,0.020397741742504527,0.01244322346477822,0.012920423811396242,0.011502841335416791,0.010844073984659808,0.009439932277611529,0.004297091900284711,0.002455004102155378,0.0008623605408057955,0.0010010988440498636,0.03214429029082022,0.017460191450547002,0.016307833587696274,0.013804856962500667,0.013020670055467365,0.011421285047045204,0.0048351832962443275,0.0024883187446018695,0.00078712466287989,0.0006314328029739524,0.04395435978587803,0.02374481239362236,0.021241742650888185,0.017231327373400385,0.015975801780059973,0.014098311182885626,0.006367383128473181,0.0033047636556657878,0.0007428467012435824,0.00020519117836137468,0.05555705791615084,0.030912799955374437,0.02733288675075496,0.021540489581800548,0.019544696946690587,0.01730965924233252,0.008656185122363214,0.004720290002075966,0.0007214178851837616,-0.0002741979847793452,0.06677129966264794,0.03868440402737594,0.03431425886836692,0.026578591895983106,0.02362185080825041,0.02094818104128615,0.011547732891927565,0.006617853437447918,0.0007177821169983556,-0.000806516504374466,0.07748445326461217,0.04685386586303353,0.041996689491566874,0.03224549145200406,0.028138006191406717,0.02494029683153076,0.014938946255922736,0.008920805956469935,0.0007286877715082518,-0.0013937426479599946
2010-08-02,0.972518417942619,1.8405509007681544,1.4454064897354462,2.272519889949429,1.0384541016008761,1.767417243257198,-0.16815518443123834,-0.13911631970161076,-0.15500551795772233,-0.15944722185848215,-0.15020657789421876,-0.11977432231787155,-0.08673229599786358,-0.07690287877081259,-0.05460250146006529,-0.05431681273290234,-0.14032951211305345,-0.1273116106116292,-0.12202428307226754,-0.11519165348091787,-0.10889394236199679,-0.09185735092791925,-0.07090054364619869,-0.06287638974441978,-0.04691283436172866,-0.0442611760925018,-0.12055804838314765,-0.11792628996233856,-0.10238447353449054,-0.09125223322794751,-0.08653573872324793,-0.07598683143042817,-0.06099893161590764,-0.05410326026504375,-0.041836930268308814,-0.03833318908183059,-0.1073074537217853,-0.11038502325301813,-0.09124067533354063,-0.07931923862781098,-0.07546615266181145,-0.06755098453792852,-0.05470843050894758,-0.04848396414075551,-0.03825585796736952,-0.03472208222400974,-0.09922498191788587,-0.10427101996872823,-0.08585731807668773,-0.07524139965156507,-0.07181716423130102,-0.06408017923016862,-0.0507967297485612,-0.04492489280626,-0.03561128557077131,-0.03256939746836718,-0.09516749891649456,-0.09927651596785703,-0.08457156045989778,-0.0767265234766954,-0.07343706308262732,-0.064134433024998,-0.04854921489367081,-0.04280164678864473,-0.03359365289249183,-0.03141981045558806,-0.09419743237681866,-0.09517043401038672,-0.0863140630798458,-0.08241959795367815,-0.07904583497173645,-0.06681968283679884,-0.04752370740206202,-0.04173298757038224,-0.03201767751013618,-0.031013460213184407,-0.09556190639548423,-0.09177671041391733,-0.09036592453871539,-0.09148250145364689,-0.0878467506791476,-0.07155369624135455,-0.04743264170057482,-0.041474115287274405,-0.03076584732605636,-0.031195457881132205,-0.09866548641212614,-0.08895943860491928,-0.09622616791284311,-0.1033834752235705,-0.09933048624006191,-0.07794316548524194,-0.04808157970572935,-0.0418617350744952,-0.029760201757593086,-0.03187225671696303
2010-08-03,-0.09857190850603523,-0.7178393036105524,-1.6555245283274562,-0.551177427786958,-0.15150735802120174,-0.42837633258770685,0.046988410075214704,0.03161684190758729,0.03911289163724385,0.046575955096860966,0.046779771486273214,0.03521685722524959,0.016493948670629033,0.012963454821802056,0.015805901967349323,0.018141170437710352,0.0436121371145044,0.03605425669745843,0.032121187964596176,0.03380841500964804,0.03309491259599184,0.026420531040106,0.0157217091157984,0.012941030566274492,0.011768647952757672,0.012952613105321031,0.038616213222821605,0.03556201711410223,0.025921707571004315,0.025621274820038842,0.024610138564809203,0.02045282174672458,0.013795186715808594,0.011545684613958107,0.009153414410310923,0.009851508606469439,0.03254535993110519,0.031708517838081596,0.0201583629748614,0.019946815454171984,0.019043794771466782,0.016149637047310428,0.011128808464683893,0.009279174437105908,0.007351117346913849,0.007911061042707335,0.02579606620987218,0.02553270371917682,0.014639209054502667,0.01580127281151511,0.015296281780877496,0.012909262616568551,0.007933247734878801,0.006391222790889106,0.0060594485056519876,0.006694363546720483,0.018654658073107733,0.01774392945192904,0.009250657810110141,0.01265707390465498,0.012774397751326827,0.010389386033292869,0.004324852342513008,0.0030167609464477607,0.005111598756179392,0.005970264637506384,0.011326271442402502,0.00883830283111986,0.003920339164234399,0.010206121579471539,0.011131921735233918,0.008380949663707948,0.0003712093976484532,-0.0007680633399715919,0.004408243951599999,0.005606764990582436,0.00395651371546335,-0.0008304749083165586,-0.0014008013877429004,0.008256665122331697,0.010155176071993122,0.006749098850673985,-0.0038875437388135037,-0.004920101078850214,0.003886798369689748,0.005524814453457427,-0.0033525112394869883,-0.01100633802939277,-0.006747873851372432,0.0066833733857329936,0.009707153766845611,0.005402980758713483,-0.008427846485014046,-0.009416232026363547,0.0035061121962406405,0.005676112952778478
2010-08-04,0.23081283905408426,0.2348775181796042,0.6220536038929027,-0.04328308403692062,0.10031779645497789,0.46240768392858234,0.0187721698544856,0.030170311321095156,0.02688052124300966,0.0062786799426008955,0.00014179621861432068,0.0003935979615392604,0.002674542454555562,0.0005834910024689055,-0.0014513304278356287,0.0017493712144815987,0.00469186946190403,0.015339814284147657,0.014408638308462729,0.004315256748614216,0.0014216648830294165,0.001155160840569991,0.00040156259264567673,-0.00044018715584193124,-0.0014531772569092993,-0.002106179367031169,0.002688673935302033,0.01164675019413397,0.01146583487117514,0.006228986651578561,0.004788669667011858,0.004066923504074671,0.0018304728704072737,0.001509844498811752,-1.5821289003126182e-05,-0.0025041301502015667,0.009610067545364753,0.015683479862738547,0.014575956594510275,0.01052872068823607,0.009496562820780152,0.008352556255007748,0.005566149062182113,0.005323597239032196,0.002336930309047469,-0.0008157761950049469,0.02288944968880058,0.025099611283034395,0.021798663538168617,0.016503887335247658,0.015189385602673466,0.013607432568023325,0.010885691854582769,0.010441883635392113,0.005350006913407368,0.002315883327012047,0.040519978521062816,0.03824693182593175,0.03196642544001227,0.02378519615987762,0.021684515750163058,0.019602470803360417,0.017380278008441996,0.016557601497078744,0.008889218349882322,0.006562049347529575,0.060979063329495764,0.053954639345407784,0.04433565008116469,0.032173679198075344,0.028887049558979472,0.026200532760475514,0.024804203174852768,0.023492929162457044,0.012881954157353936,0.011749816370328237,0.08313817281011326,0.07138259501740918,0.05841132251648329,0.041564793495570074,0.03675143947360038,0.03331662327647589,0.033003594134978664,0.031142439767814167,0.01729027316923526,0.017792961631109216,0.10617686429371753,0.08992320955662936,0.07385214166484899,0.05191144630166211,0.04526270398297316,0.04089728493653921,0.04187972449981381,0.0394443084280246,0.02209756542730079,0.024658825428816367
2010-08-05,0.08506395662169325,-0.056900420955662716,0.20042812482056072,0.2282285238938322,-0.5454968547972227,-0.13990264683565434,-0.0431962544741884,-0.015651427588674993,0.010582666604096014,0.026080370050593382,0.025028549332952066,0.02042250269145751,0.027442874612226165,0.030865835101406836,0.01870271024729897,0.012659351180944745,-0.022745210325098686,-0.003298660744007309,0.010845687625925526,0.01792536227124053,0.017510849624893687,0.015617016240248693,0.01803735495732206,0.018733143293576227,0.012049648879641772,0.009278928287739241,-0.01685585931967659,-0.0012912051337137243,0.0068300162730208225,0.010348843335559632,0.010469819778275546,0.010215852358738786,0.010830784552196882,0.010555614074051478,0.0074130899103430625,0.006499460234284271,-0.02175489402935482,-0.006457630787677138,5.742399550601185e-05,0.002967499620212255,0.003577886816119813,0.004382412451766404,0.004937382523034328,0.004744592630653077,0.003936613318324511,0.004015557148861371,-0.034414631318388844,-0.016601201817946887,-0.00860078051604396,-0.004420969695390076,-0.0033393070131946256,-0.001800349322932382,-0.00011741656292718616,0.000465174948445668,0.001184108835915021,0.0016734050526667765,-0.05248260454011344,-0.03017781794422203,-0.018610070217604413,-0.011940216395075476,-0.010389173981529387,-0.008287922370880718,-0.004611137182711111,-0.002763252922381332,-0.001090314202806475,-0.0006156208336742797,-0.07417503303361883,-0.04608959943651425,-0.02962461247792625,-0.019676119951048232,-0.017646866160757613,-0.01505621206625718,-0.008717222669656355,-0.0052367501207133405,-0.0030362299989155073,-0.0029087391139259733,-0.09816459361030683,-0.06354890579534844,-0.041411021677818516,-0.027695488654163603,-0.025171223220536554,-0.022092921912269414,-0.012549921138752307,-0.007147488011937542,-0.004750218072270496,-0.005246950730914524,-0.12347860716118553,-0.08198682321883322,-0.053806329243456075,-0.03605560370816163,-0.033012941972720755,-0.029393086688914716,-0.01618780243596918,-0.008625492913681199,-0.006297779337750775,-0.007662656880910612
2010-08-06,-0.3501768890288409,-1.1723370140735594,0.37054577102914193,0.03400732231154211,-0.6509221371601145,-0.3440488791692166,0.013601932470931555,0.01767927800157021,0.006792597531184441,0.00284238944485371,0.006717994775360392,0.006188414819598531,0.006895541081682666,0.007436153011376234,0.004775959923500217,0.00646109534634931,0.002360007487449467,0.007708252563399798,0.005137477739390661,0.004117752097164473,0.0063277225270110815,0.007181640298323355,0.00815830292716524,0.00794243409387918,0.005022129439772094,0.004439203452293539,-0.002444729638312104,0.0037602960822054055,0.005575885757406862,0.005887703797309296,0.006987659807973001,0.008023672541148441,0.00829678105638565,0.007558075324823443,0.004636488403994221,0.0029823317804038574,-0.0024727305725154025,0.004029378333052058,0.007370130280757836,0.008001496627743077,0.00831106297688411,0.008781791631171876,0.007726641445169324,0.006606623876019402,0.003849310247201476,0.001834132966186619,0.0010135952547631888,0.007291304575941071,0.010102629401941288,0.010389544220961389,0.010108739934553412,0.00949201276054068,0.0066702248229109085,0.005258755045262964,0.002775503975769089,0.0008675364426247167,0.007057581056300055,0.012693719676607262,0.013519529930926533,0.013019000561139027,0.012280589030278843,0.010175579707147664,0.005256620739692686,0.0036121076467390267,0.0014771009077960695,1.1717120552701132e-05,0.01493577429469961,0.019630218997557014,0.01745785380535092,0.01587611401724076,0.01477196763642663,0.010846033290840884,0.0035653690444479302,0.001725745940982959,-1.1111346850167791e-05,-0.0007765601430829161,0.02410186442056328,0.027661751908803156,0.021808375497615273,0.018958328228420918,0.017553850060959997,0.011512593946416239,0.0016476536874512338,-0.00036327681795733646,-0.001669751426312871,-0.0015258064490799583,0.03414380507032155,0.03646587028339443,0.026495330223732294,0.02227046373876629,0.020612978220699185,0.012181923483373991,-0.00046255910038317527,-0.002631278944028592,-0.003488885565383626,-0.0022562043900780093
2010-08-09,-0.3631022272825184,-0.8776184949646509,1.7290755491416816,0.2827150093033422,0.2841885442045807,0.42251034032738805,-0.004833389334732319,-0.0419940306078701,-0.04568468141999249,-0.04284180681889316,-0.03695885581278602,-0.02458245607234244,-0.01145529704246595,-0.010814246302674357,-0.01782487500466967,-0.02218726195148646,-0.008589422174598793,-0.02300342640832964,-0.02402944009903374,-0.024840977096124428,-0.02177923745751964,-0.015060761713250992,-0.008827638537804106,-0.00816102442759492,-0.010233554080490537,-0.010963055827868162,-0.008371951989362802,-0.00941100485374724,-0.010339286346569665,-0.014059056785387991,-0.012599610961152807,-0.008811571063463752,-0.006450000901481401,-0.005867516132559425,-0.0054749492925478815,-0.004587272778233897,-0.00524596371336794,0.00027352141548009357,-0.0016238674880653114,-0.0073826449523006765,-0.00686988456413995,-0.004514345477268922,-0.004204740085272718,-0.0037710032340592115,-0.0023696189414139646,-0.0009850208287296436,-7.155405060754738e-05,0.007076430717092519,0.0037649587733148415,-0.003300195675638662,-0.0033351092028595097,-0.0014807935497611613,-0.0020280720169871813,-0.0017841598939991599,-0.0003241675102996222,0.0008401533647044435,0.006482942598133423,0.011723041571321646,0.0068102840055115355,-0.0009930818121870466,-0.0013089131178625202,0.0006826603893723693,0.00011805204658110746,0.00014466957045100592,0.0009913791537972116,0.0014206145460029518,0.013912889780475668,0.014737115746830787,0.008134748238997735,1.6899148920002105e-05,-0.00038716281756312476,0.0022169886814606965,0.0022581455519044003,0.0020485223445176892,0.001774050861291343,0.0010609848612197492,0.02184581464668689,0.01650377136456127,0.008151710895213826,2.4149300904108273e-05,-0.00031924851466524906,0.0032776358298689523,0.0044090771597924405,0.003949987208161199,0.0021476964296318624,-5.7598692303484356e-05,0.03001214403281205,0.017310570827697047,0.0071461993355868,-0.0007838455697322111,-0.0009443327721301298,0.003969039536449337,0.006583159096849589,0.005865463846568719,0.002193016514273838,-0.001826747788266192
2010-08-10,-0.6329982397008082,-0.9357033166932164,-0.6018426793918213,-1.331799648721633,-0.8794228067373049,-0.5385328628979724,-0.01522162104825564,0.02334040367850787,0.030780608199374004,0.04032854862652102,0.04504664205766318,0.043087173947467194,0.025567046021185647,0.019821168606275696,0.02291915579321202,0.022626177595413965,0.005843049204220296,0.029193923599555305,0.03156261941894356,0.03156809906968694,0.03214447850180413,0.030150252407591616,0.020471182108243058,0.017255968077330763,0.017650982729647158,0.016692222364348863,0.018243021819140948,0.03046439063528328,0.02963478391888419,0.025425646905006483,0.024118166868346336,0.02204339275191769,0.016514866657429073,0.014720852372805293,0.013996611395739489,0.013014914325885751,0.024066954490359116,0.02867023030983984,0.026006674140935493,0.020694582712440956,0.01887270467641855,0.016848419939207826,0.013236670126671068,0.012171130269220898,0.011259817955200146,0.010597753454892445,0.024992133487744095,0.02477618378973312,0.021206310325194933,0.016792397249742352,0.01538000598943623,0.013560163090503785,0.010388369772834638,0.009581206916953189,0.009089954396771516,0.008963857131991437,0.022331676524261157,0.01942104907183717,0.01553465432162171,0.013401238139014726,0.013078214424214751,0.011602034365459035,0.00782422895215662,0.00693438127386381,0.0072907238143882225,0.007857462435248763,0.01709534470392371,0.013041841884502636,0.009173991381138391,0.010330913159638078,0.011636045916878723,0.010620566768889006,0.005452761031838893,0.004218460866834528,0.005743216779287463,0.007130192696058746,0.010049708272132474,0.0059454614040901355,0.002239511334634514,0.007458688798981816,0.010847196373796608,0.010387902848433939,0.0032133727720322636,0.0014236504782150217,0.004370759077980013,0.006691181355930054,0.001771184650323221,-0.0016479664120130355,-0.005193982039544798,0.0046998902352402006,0.010578158229622492,0.010751395757223392,0.0010640993325283787,-0.0014585606097811121,0.0031212595786201947,0.00648285019229522
2010-08-11,-2.5253992953464954,-2.056970604872453,-2.0344963862901975,-2.9908440878618827,-2.90988426935175,-2.4473787688634716,0.18358172463887135,0.19315177734160272,0.20696917891970323,0.21478822081614757,0.19287645010335264,0.14619642514819464,0.10601590689548668,0.09936512499118,0.08685591542817939,0.08947638177847139,0.17460308075889586,0.16048057828418938,0.1534140321543891,0.14834948651822866,0.13611057360136014,0.1121399393401834,0.09007006734360967,0.08430894194883587,0.07194836855667908,0.069785291827831,0.16491730437113783,0.1380591084446381,0.12074619349336402,0.10981044330729528,0.10290050127417061,0.09126718166168368,0.07916014878712274,0.07402720846746891,0.06191062470275854,0.057616243486823704,0.1549010034433007,0.1229248246467336,0.10160008930871856,0.08869236851550721,0.08461981614376035,0.07889361240521842,0.07139373419301243,0.0666739256319393,0.05473567379159516,0.049798608000323874,0.14480828715565464,0.11310653126260695,0.09176433689799879,0.07936662772796388,0.076527020142517,0.07235796861552712,0.06572771766330843,0.06125226982448151,0.04938985467212609,0.044764290137463414,0.13480882874725286,0.10724390767205949,0.08865062945725266,0.0785393603652993,0.07579876430811039,0.07003593750444237,0.06154016624826908,0.05717703415574493,0.045286920963756305,0.04165398963993039,0.12501394223884943,0.10437033011616403,0.09057917363366208,0.08416192604822492,0.08065286505179392,0.07088048349185039,0.05843751646804063,0.054082419752234046,0.04206994463782299,0.03996253971071306,0.11549452791992665,0.10378229346031431,0.09641250511188515,0.09490297891007793,0.08991435953734572,0.07418717064627556,0.056158836396466016,0.05172837992721324,0.03950952274146513,0.039378764566803226,0.10629348431155483,0.10495750514716251,0.10535385951589571,0.10987044139571567,0.1027832235085081,0.07946555788195142,0.05452455029137038,0.049951203759747154,0.037451840818288784,0.039705999537753
2010-08-12,-0.8244924611675185,0.04908287755655532,-1.0552302253731916,0.20946224223881313,0.2209812469181885,-0.47871603909952715,0.03574789769672826,0.03398003302618546,0.010319163691611788,-0.003916187856633169,-0.0027125716050584447,0.002545005317971416,0.012776798421951785,0.01801178467811715,0.021982819637125894,0.01909531762420702,0.030147141429478497,0.025015399445426745,0.016147936441171185,0.010530383892391137,0.010028417052780902,0.009980002590312509,0.012361369440803571,0.014460742917379532,0.01695809786354263,0.01682802779202297,0.02499437985725339,0.018545775269031672,0.018144533729685275,0.01686399658818849,0.015653589106662924,0.01334644146935915,0.011764185388848825,0.01226385131909713,0.01421254437803321,0.01515220802260453,0.02024205004761792,0.013973290876880595,0.01750109567622249,0.01773842189750985,0.016474983046323333,0.013985214353489539,0.011041944533901837,0.010927631328064402,0.012883201287351431,0.013810811547485757,0.015848202599563876,0.010854043982961636,0.014966385446848918,0.014719076613182613,0.013870840839523169,0.012694525980367022,0.010226182455882027,0.010178831379325848,0.012516436316330148,0.012670917133705606,0.011775944994224963,0.008854667708577235,0.011034331474204517,0.008787312043625706,0.008712921501331294,0.009978966072185402,0.00933560402261624,0.00985435114512212,0.012853373561385606,0.011656144839560234,0.007992858447663176,0.007722247876686517,0.006043867178425089,0.0005877069561734949,0.0015786054940458705,0.006172895512531307,0.008381795163133088,0.009851226954724401,0.013737798868462825,0.010718774824902688,0.004470441690031857,0.007263157285912536,0.00023523050938756285,-0.009440711309676164,-0.007135483798156095,0.0015064133066371443,0.007372118995105703,0.010101635559649269,0.015072112566454798,0.009826761086499158,0.0011836046995772342,0.007327951728539839,-0.006216618970265597,-0.020990345321808546,-0.017148803553131753,-0.0038571607638098193,0.006311291548897646,0.01055944296236877,0.01679447355932162,0.008957090255516609
